Video_ID,Channel_ID,Channel_Name,Video_Title,YouTube_URL,Transcript_Path,Year,DurationSeconds,Transcript_Provider,Family_Count,Family_List,Tool_Total_Mentions,Tool_List,Tactic_Total_Mentions,Dominant_Tactic,Platform_Signal,Tactic_Initial_Access,Tactic_Execution,Tactic_Persistence,Tactic_Privilege_Escalation,Tactic_Credential_Access,Tactic_Lateral_Movement,Tactic_Discovery,Tactic_Command_and_Control,Tactic_Exfiltration,Tactic_Impact,Tool_Cobalt_Strike,Tool_Mimikatz,Tool_PsExec,Tool_Rclone,Tool_MegaNZ,Tool_AnyDesk,Tool_TeamViewer,Tool_BloodHound,Platform_Windows,Platform_Linux,Platform_ESXi
V0662,C24,Cisco Talos Intelligence Group,"The TTP Ep 8: Web shell frenzy, first appearance of Interlock, and who has the worst cybersecurity?",https://www.youtube.com/watch?v=spHSlOpxxQ8,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C24_Cisco_Talos_Intelligence_Group/V0662.txt,2025,892,whisper_base,1,Play,0,,22,Initial_Access,Windows,10,0,5,0,0,1,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0
V0663,C24,Cisco Talos Intelligence Group,It's the 35th anniversary of ransomware - let's talk about the major shifts and changes,https://www.youtube.com/watch?v=n2P9hhmyaAM,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C24_Cisco_Talos_Intelligence_Group/V0663.txt,2024,1405,whisper_base,2,"Maze, WannaCry",0,,21,Impact,Windows,0,0,0,0,0,0,0,0,1,20,0,0,0,0,0,0,0,0,1,0,0
V0664,C24,Cisco Talos Intelligence Group,The TTP Episode 6: The dark side of generative AI,https://www.youtube.com/watch?v=D4xbgUXb6lI,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C24_Cisco_Talos_Intelligence_Group/V0664.txt,2024,620,whisper_base,0,,0,,2,Initial_Access,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V0665,C25,Recorded Future,LockBit Takedown: Inside Operation Cronos and its Global Impact on Ransomware,https://www.youtube.com/watch?v=P6brblcARG0,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C25_Recorded_Future/V0665.txt,2024,3327,whisper_base,4,"Conti, Hive, Play, Royal",0,,21,Initial_Access,,12,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
V0666,C26,MalwareTech,Why Destroying Bitcoin Wouldn't Stop Corporate Ransomware,https://www.youtube.com/watch?v=LDIGJRd_PyE,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C26_MalwareTech/V0666.txt,2021,724,whisper_base,0,,0,,14,Impact,,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0
V0667,C26,MalwareTech,America's Ransomware Problem (Colonial Pipeline Hack),https://www.youtube.com/watch?v=j8PvOsHBvGw,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C26_MalwareTech/V0667.txt,2021,621,whisper_base,0,,0,,15,Impact,,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
V0668,C26,MalwareTech,Unpacking Encrypted Executables (TrickBot),https://www.youtube.com/watch?v=wLp8NedAnZw,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C26_MalwareTech/V0668.txt,2017,526,whisper_base,0,,0,,5,Impact,,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
V0679,C29,Security Onion Solutions,Introduction to Security Onion 3,https://www.youtube.com/watch?v=xKWn_YlVOGo,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C29_Security_Onion_Solutions/V0679.txt,2026,3789,whisper_base,0,,0,,20,Command_and_Control,Windows,0,3,0,0,0,1,2,8,2,4,0,0,0,0,0,0,0,0,8,4,3
V0680,C29,Security Onion Solutions,Tuning Security Onion With BPF,https://www.youtube.com/watch?v=uamNOjtUi4Y,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C29_Security_Onion_Solutions/V0680.txt,2021,696,whisper_base,0,,0,,9,Impact,Linux,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0
V0681,C30,SANS Institute,The Rise and Fall of Conti with Geoff White,https://www.youtube.com/watch?v=pyEZrUrsG6o,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C30_SANS_Institute/V0681.txt,2026,2935,whisper_base,4,"Conti, Hive, Play, Royal",0,,27,Impact,,6,1,1,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0
V0682,C30,SANS Institute,Stories from an Expert Threat Hunter with Taz Wake,https://www.youtube.com/watch?v=51MNsWKqAFw,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C30_SANS_Institute/V0682.txt,2026,2539,whisper_base,0,,0,,5,Initial_Access,Linux,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0
V0683,C30,SANS Institute,Fireside Chat with Day 1 Keynote Speakers,https://www.youtube.com/watch?v=597i8Sa0Kro,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C30_SANS_Institute/V0683.txt,2026,2735,whisper_base,1,Play,0,,8,Initial_Access,,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V0684,C30,SANS Institute,3 Keys to Weather the Autonomous Attack Storm,https://www.youtube.com/watch?v=3EqW5y-VXog,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C30_SANS_Institute/V0684.txt,2026,367,whisper_base,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V0685,C30,SANS Institute,How the Coalition for Secure AI Prepares Defenders,https://www.youtube.com/watch?v=HIJ9zT1cDWc,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C30_SANS_Institute/V0685.txt,2026,363,whisper_base,1,Play,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V0686,C30,SANS Institute,Lightning Talk: MCP Under Attack: Securing Control Plane,https://www.youtube.com/watch?v=5hLGJoXv5Fc,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C30_SANS_Institute/V0686.txt,2026,372,whisper_base,0,,0,,6,Execution,,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V0687,C30,SANS Institute,Lightning Talk: Predictive AI Shrinks Takedown Cycles,https://www.youtube.com/watch?v=XXCiEkUxqiE,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C30_SANS_Institute/V0687.txt,2026,349,youtube_api,0,,0,,2,Initial_Access,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V0688,C30,SANS Institute,Lightning Talk: What Got Us Here Will Get Us There,https://www.youtube.com/watch?v=ts_MFz9NAmQ,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C30_SANS_Institute/V0688.txt,2026,355,youtube_api,0,,0,,16,Initial_Access,,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V0689,C30,SANS Institute,Lightning Talk: AI Security Reality Check: Do the Basics,https://www.youtube.com/watch?v=eXXZEvBrWEk,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C30_SANS_Institute/V0689.txt,2026,377,whisper_base,0,,0,,9,Initial_Access,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V0690,C30,SANS Institute,Lightning Talk: Detection Engineering with AI & Deception,https://www.youtube.com/watch?v=u1AKlZJq-zY,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C30_SANS_Institute/V0690.txt,2026,363,whisper_base,1,Play,0,,6,Initial_Access,Windows,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
V0691,C31,Mandiant,EP04 Stephen Eckels - A Journey From Game Modding to SolarWinds: How One Gamer Became a Renowned ...,https://www.youtube.com/watch?v=sxF0Kko_mkU,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C31_Mandiant/V0691.txt,2025,3937,whisper_base,1,Play,0,,2,Discovery,Windows,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,1,0
V0692,C31,Mandiant,Google SecOps: Statistical Search - More Than a Count,https://www.youtube.com/watch?v=7RofNmlarXA,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C31_Mandiant/V0692.txt,2024,429,whisper_base,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V0693,C32,Sophos,How Do You Get Hacked With Zero Malware?,https://www.youtube.com/watch?v=YWSefucL0W8,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C32_Sophos/V0693.txt,2026,631,whisper_base,2,"Conti, WannaCry",0,,29,Impact,ESXi,4,1,0,0,0,0,0,1,0,23,0,0,0,0,0,0,0,0,1,0,2
V0694,C32,Sophos,The Hackers Who Left Their Entire Playbook Online | The X-Ops Brief,https://www.youtube.com/watch?v=wfLcIjKbR5g,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C32_Sophos/V0694.txt,2026,551,whisper_base,1,LockBit,0,,14,Initial_Access,Windows,7,1,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,2,0,0
V0695,C32,Sophos,Inside the Hidden VM: How Attackers Stay Undetected,https://www.youtube.com/watch?v=Sz6kM4iBA94,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C32_Sophos/V0695.txt,2026,802,whisper_base,1,Play,3,"Cobalt_Strike, BloodHound",19,Persistence,ESXi,2,3,5,0,0,1,3,4,0,1,1,0,0,0,0,0,0,2,2,3,15
V0696,C32,Sophos,Stopping Real-World Attacks: Lessons from the Cyber Frontlines,https://www.youtube.com/watch?v=Pt8GnymzWdo,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C32_Sophos/V0696.txt,2026,825,whisper_base,3,"Akira, INC, Play",0,,5,Exfiltration,,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
V0697,C32,Sophos,Inside Warlock: What Sophos Discovered About the GOLD SALEM Ransomware Group,https://www.youtube.com/watch?v=u5cXeEl4YY4,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C32_Sophos/V0697.txt,2025,700,whisper_base,2,"Akira, Cl0p",0,,18,Initial_Access,,16,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
V0698,C32,Sophos,Sophos X-Ops: MDR ThreatCast Live August 2025,https://www.youtube.com/watch?v=W22BRaUCL1I,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C32_Sophos/V0698.txt,2025,3261,whisper_base,6,"Akira, Babuk, Conti, LockBit, Qilin, Royal",5,"Cobalt_Strike, AnyDesk, TeamViewer",68,Initial_Access,Windows,36,4,3,1,0,0,6,5,3,10,1,0,0,0,0,2,2,0,11,0,1
V0699,C32,Sophos,Cyber Essentials for Small Business – Ransomware & Low-Hanging Fruit | Sophos,https://www.youtube.com/watch?v=rxyopxFKa7c,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C32_Sophos/V0699.txt,2025,425,whisper_base,0,,0,,2,Initial_Access,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
V0700,C32,Sophos,Sophos X-Ops: MDR ThreatCast Live June 2025,https://www.youtube.com/watch?v=9SADq7Av-1E,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C32_Sophos/V0700.txt,2025,3553,whisper_base,3,"Akira, Play, Qilin",0,,76,Initial_Access,Windows,43,4,2,1,0,0,1,15,9,1,0,0,0,0,0,0,0,0,14,0,1
V0701,C32,Sophos,Emerging Cyber Threats in the UAE: Proactive Defense with Sophos,https://www.youtube.com/watch?v=e-F7XnscY6s,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C32_Sophos/V0701.txt,2025,472,whisper_base,1,Conti,0,,7,Impact,Windows,1,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,1,0,0
V0702,C32,Sophos,Inside 3AM Ransomware Tactics and How to Defend Against Real-World Attacks in 2025 | Sophos,https://www.youtube.com/watch?v=C4o4fNA4aYw,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C32_Sophos/V0702.txt,2025,718,whisper_base,0,,0,,9,Initial_Access,ESXi,3,0,1,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,1
V0703,C33,ESET,ESET Canada 2025 Wrap | Highlights & Partner Awards,https://www.youtube.com/watch?v=xUPpXgCePjw,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C33_ESET/V0703.txt,2026,366,whisper_base,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V0704,C33,ESET,"Safer Kids Online | Deepfake, Sextortion, and Cyberbullying - haunting our Kids’ screens",https://www.youtube.com/watch?v=_SxnPo-D6hE,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C33_ESET/V0704.txt,2024,935,whisper_base,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V0705,C33,ESET,Unveiling the Power of ESET LiveGuard Advanced: New Behavioral Reports on ESET PROTECT Platform,https://www.youtube.com/watch?v=fJBWkxmGKFc,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C33_ESET/V0705.txt,2024,382,whisper_base,0,,0,,0,,Windows,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
V0706,C35,Splunk,Tech Talk | AI Agents in O11y Cloud,https://www.youtube.com/watch?v=2DwR83Wo88Y,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C35_Splunk/V0706.txt,2026,2623,whisper_base,2,"Play, Qilin",0,,1,Execution,Windows,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
V0707,C35,Splunk,"Cut Costs, Not Visibility. Use S3 for Low-Cost Log Retention and Faster Response.",https://www.youtube.com/watch?v=4DojRtZCZkA,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C35_Splunk/V0707.txt,2026,527,whisper_base,0,,0,,3,Impact,,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
V0708,C35,Splunk,Comment étendre la résilience de l’IT aux métiers ?,https://www.youtube.com/watch?v=btwJ5toEMwA,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C35_Splunk/V0708.txt,2026,1494,whisper_base,0,,0,,2,Initial_Access,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V0709,C37,TrustedSec,SmileyCon 2025 - Decrypting the Chaos: An Attacker's Guide to Understanding Modern-Day Threats,https://www.youtube.com/watch?v=n2dMHHTnawg,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C37_TrustedSec/V0709.txt,2026,2824,whisper_base,1,Hive,0,,49,Privilege_Escalation,Windows,5,2,0,22,4,4,4,4,1,3,0,0,0,0,0,0,0,0,24,0,0
V0710,C37,TrustedSec,SmileyCon 2025 - I Will Survive: Protecting Backup and Recovery in the Age of Ransomware,https://www.youtube.com/watch?v=hoTsMBFu7-s,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C37_TrustedSec/V0710.txt,2026,2868,whisper_base,1,Play,0,,17,Impact,Windows,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,3,0,0
V0711,C37,TrustedSec,SmileyCon 2026 - When Badge Meets the Breach,https://www.youtube.com/watch?v=gLCCuGV9TXI,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C37_TrustedSec/V0711.txt,2026,2511,whisper_base,1,Play,0,,3,Command_and_Control,,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
V0713,C37,TrustedSec,Webinar - Attack at Machine Speed: Building an Incident Response Program That Can Keep Up with AI,https://www.youtube.com/watch?v=ifm1opAme90,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C37_TrustedSec/V0713.txt,2026,3709,whisper_base,3,"Akira, Maze, Qilin",0,,34,Initial_Access,Windows,9,3,0,3,1,4,4,5,2,3,0,0,0,0,0,0,0,0,5,0,1
V0714,C37,TrustedSec,TrustedSec Livestream - Turning Scenarios into Readiness: AMA Building Realistic Tabletop Exercises,https://www.youtube.com/watch?v=M3t_vyb731s,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C37_TrustedSec/V0714.txt,2026,3290,whisper_base,2,"Play, Qilin",1,Mimikatz,18,Execution,Windows,2,6,0,2,1,1,0,0,3,3,0,1,0,0,0,0,0,0,3,3,0
V0716,C37,TrustedSec,"Webinar - Introduction to MITRE Mapping - Cloud, On-Prem, and Active Testing Techniques",https://www.youtube.com/watch?v=pY1K9p7ovBg,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C37_TrustedSec/V0716.txt,2026,3257,whisper_base,1,Play,0,,19,Persistence,Windows,2,3,9,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,6,3
V0717,C37,TrustedSec,The Game Is Over? Gamification of Infosec - Security Noise Ep 8.14,https://www.youtube.com/watch?v=rngJj3NFk0k,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C37_TrustedSec/V0717.txt,2026,2663,whisper_base,1,Play,0,,9,Initial_Access,ESXi,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2
V0718,C37,TrustedSec,IR Evolve - Security Noise Ep 8.11,https://www.youtube.com/watch?v=D4mkj2M1aT0,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C37_TrustedSec/V0718.txt,2026,2502,whisper_base,1,Play,0,,27,Initial_Access,Windows,19,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,2,0,0
V0719,C38,Blue Team Village,"Lend me your IR's!  (DEF CON 30, Virtual)",https://www.youtube.com/watch?v=L3n4ndtJJec,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C38_Blue_Team_Village/V0719.txt,2022,3513,whisper_base,0,,0,,17,Initial_Access,Linux,14,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0
V0720,C38,Blue Team Village,DEFCON 29  - Velociraptor - Dig Deeper,https://www.youtube.com/watch?v=uhCxOBI55Tg,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C38_Blue_Team_Village/V0720.txt,2021,2077,whisper_base,0,,0,,13,Initial_Access,Windows,10,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0
V0721,C38,Blue Team Village,BTV Talks - Shannon Brazil - Learning To Ride The Bike: Incident Response,https://www.youtube.com/watch?v=5OvqxnKjWxw,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C38_Blue_Team_Village/V0721.txt,2021,1807,whisper_base,0,,0,,3,Initial_Access,,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
V0722,C38,Blue Team Village,GrayHat 2020 - Security Onion 2 - Wes Lambert,https://www.youtube.com/watch?v=M-ty0o8dQU8,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C38_Blue_Team_Village/V0722.txt,2020,2738,whisper_base,3,"Hive, Play, Qilin",0,,2,Initial_Access,Windows,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0
V0723,C38,Blue Team Village,GrayHat 2020 - Schrodingers CISO - Lyzia van Iterson,https://www.youtube.com/watch?v=MqdZbICivJ4,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C38_Blue_Team_Village/V0723.txt,2020,2784,whisper_base,0,,0,,13,Initial_Access,,11,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
V0724,C38,Blue Team Village,GrayHat 2020 - Meet A Mentor Panel - Getting In and Getting Good at Incident Response,https://www.youtube.com/watch?v=a515BgPuLk4,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C38_Blue_Team_Village/V0724.txt,2020,5471,whisper_base,0,,3,"Cobalt_Strike, BloodHound",6,Discovery,Windows,1,1,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,2,4,1,0
V0725,C40,Magnet Forensics,Getting Started with Magnet RESPONSE,https://www.youtube.com/watch?v=yS3tccKpyU8,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C40_Magnet_Forensics/V0725.txt,2023,327,whisper_base,0,,0,,1,Initial_Access,Windows,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
V0726,C40,Magnet Forensics,Module 1: Magnet AXIOM Process Settings (Part 2),https://www.youtube.com/watch?v=AD5THSAlytQ,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C40_Magnet_Forensics/V0726.txt,2022,1721,whisper_base,0,,0,,10,Impact,Windows,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,14,1,1
V0727,C41,Belkasoft,[Webinar] How to Set Up and Configure Artificial Intelligence in Your Digital Forensics Lab,https://www.youtube.com/watch?v=uW3jXvwBq1Q,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C41_Belkasoft/V0727.txt,2026,3486,whisper_base,0,,0,,3,Execution,Windows,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0
V0728,C41,Belkasoft,"Where DF meets IR: an incident response case, which turned out to be a criminal one",https://www.youtube.com/watch?v=VTQyV4C6dYM,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C41_Belkasoft/V0728.txt,2026,2379,whisper_base,0,,0,,9,Impact,Windows,1,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,0,0,9,0,0
V0729,C41,Belkasoft,Belkasoft Evidence Center: Working with encrypted iTunes backups,https://www.youtube.com/watch?v=TcqNiPyysTQ,/tmp/claude-1004/-home-henry-k-Agentic-SABRE/95ae63e3-b8ae-4ac4-90bb-156d1bff9227/scratchpad/RansKnow_repo2/transcripts/C41_Belkasoft/V0729.txt,2016,535,whisper_base,0,,0,,12,Impact,,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
